customer_id,registration_date,age,gender,city,loyalty_member,total_spend,purchase_count,avg_basket_value,days_since_last_purchase,product_categories_bought,online_ratio,satisfaction_score,customer_service_contacts,newsletter_subscriber,monthly_income_bracket,district_type,store_distance_km,referral_source,account_age_days,is_lapsed
MP00177,29-lut-2024,60,K,Gdynia,Nie,"PLN 1,980.37",7,306.83,32,3,0.192,2.7,3,Tak,D,urban,3.3,,321,0
MP00178,08-lip-2022,45,M,Kraków,Nie,"PLN 1,459.55",5,299.88,11,1,0.161,4.4,2,Nie,C,suburban,17.1,friend,922,0
MP00179,14-wrz-2024,35,M,Bydgoszcz,Nie,PLN 146.81,2,68.71,78,1,0.256,2.5,4,Tak,D,rural,59.2,,123,0
MP00180,10-lip-2023,40,K,Szczecin,Tak,PLN 947.36,4,260.05,59,1,0.188,2.6,4,Nie,,rural,48.5,social_media,555,0
MP00181,25-paź-2024,,K,Warszawa,Nie,PLN 145.35,1,137.8,54,1,0.166,2.9,3,Tak,D,urban,6.6,walk_in,82,0
MP00182,28-cze-2022,60,M,Kraków,Nie,PLN 179.10,5,35.0,75,1,0.0,1.8,4,Tak,A,urban,6.8,online_ad,932,0
MP00183,06-lip-2023,32,K,Kraków,Tak,PLN 530.27,2,253.22,22,2,0.359,,3,Tak,C,rural,61.0,social_media,559,0
MP00184,06-lut-2024,41,M,Łódź,Tak,PLN 311.52,2,136.18,77,2,0.279,3.4,6,Nie,D,suburban,17.9,online_ad,344,0
MP00185,04-lip-2023,43,K,Gdynia,Nie,"PLN 4,602.95",10,444.11,20,2,0.322,,4,Tak,D,suburban,9.5,walk_in,561,0
MP00186,12-maj-2023,30,K,Katowice,Tak,"PLN 1,950.77",5,386.26,50,3,,3.5,3,Tak,C,urban,5.0,walk_in,614,0
MP00187,13-lip-2022,41,K,Kraków,Nie,"PLN 1,736.11",6,328.73,16,2,0.344,3.7,2,Tak,D,urban,7.4,walk_in,917,0
MP00188,02-mar-2023,42,M,Poznań,Nie,"PLN 1,560.98",5,307.03,28,2,0.316,3.0,5,Tak,B,urban,5.2,social_media,685,0
MP00189,30-wrz-2022,56,K,Kraków,Nie,"PLN 5,858.15",13,468.62,7,5,,3.8,1,Nie,E,suburban,12.8,friend,838,0
MP00190,06-gru-2022,56,K,Kraków,Nie,PLN 148.90,2,75.19,540,1,0.002,2.4,5,Tak,A,urban,6.8,friend,771,1
MP00191,24-sty-2024,38,M,Warszawa,Nie,PLN 955.05,5,198.53,73,2,0.188,3.1,5,Nie,A,urban,4.8,walk_in,357,0
MP00192,27-lis-2023,39,M,Szczecin,Nie,PLN 36.38,1,35.0,540,1,0.187,1.7,4,Nie,A,rural,63.1,social_media,415,1
MP00193,02-lis-2023,50,K,Szczecin,Nie,PLN 70.00,2,35.0,540,1,,2.1,4,Tak,A,suburban,13.8,online_ad,440,0
MP00194,10-lut-2023,35,M,Białystok,Tak,PLN 759.42,5,149.35,270,1,0.157,2.4,5,Nie,B,rural,50.9,walk_in,705,1
MP00195,17-lis-2024,49,K,Katowice,Tak,"PLN 4,487.03",10,489.49,4,5,0.359,4.5,3,Nie,C,urban,5.8,social_media,59,0
MP00196,19-kwi-2022,41,M,Warszawa,Tak,"PLN 1,608.87",5,375.86,9,5,0.456,4.7,2,Nie,D,urban,1.2,walk_in,1002,0
MP00197,20-sty-2023,30,K,Lublin,Tak,"PLN 1,384.29",5,284.64,44,2,0.296,3.8,3,Nie,D,suburban,16.7,friend,726,0
MP00198,22-maj-2022,31,M,Warszawa,Nie,"PLN 5,271.84",12,423.6,4,3,0.242,3.9,2,Tak,C,urban,0.8,social_media,969,0
MP00199,16-sty-2023,59,K,Łódź,Nie,"PLN 1,939.25",6,344.63,111,1,0.244,2.4,3,Nie,C,suburban,24.7,social_media,730,0
MP00200,19-lis-2024,40,K,Poznań,Nie,"PLN 1,015.21",4,251.06,99,2,,3.2,4,Nie dotyczy,D,urban,7.5,walk_in,57,0
MP00201,14-lut-2023,62,M,Warszawa,Nie,"PLN 1,203.36",5,247.87,13,4,0.217,2.9,4,Nie,C,suburban,6.3,walk_in,701,0
MP00202,23-wrz-2024,36,K,Warszawa,Nie,PLN 798.04,4,217.53,39,1,0.376,3.4,3,Nie,D,urban,5.2,walk_in,114,0
MP00203,04-lip-2023,45,K,Kraków,Nie,PLN 521.00,4,124.69,91,1,0.295,,4,Nie,E,suburban,29.0,walk_in,561,1
MP00204,10-lut-2024,71,M,Warszawa,Tak,"PLN 1,492.70",5,314.95,21,3,0.223,3.2,3,Nie dotyczy,B,rural,29.2,online_ad,340,1
MP00205,24-maj-2023,29,M,Gdynia,Nie,PLN 72.10,2,35.0,213,1,0.066,1.5,7,Tak,,urban,9.1,walk_in,602,0
MP00206,29-paź-2022,19,K,Kraków,Nie,PLN 303.25,2,171.68,98,1,0.132,2.9,3,Nie,E,urban,1.9,walk_in,809,0
MP00207,20-kwi-2024,57,K,Poznań,Nie,"PLN 1,246.44",5,246.59,27,5,,3.6,3,Nie,,urban,0.6,social_media,270,0
MP00208,27-lis-2024,32,M,Gdynia,Tak,PLN 421.08,2,200.53,194,1,0.264,3.5,3,Nie,A,suburban,18.3,social_media,49,0
MP00209,26-paź-2022,42,K,Gdańsk,Nie,"PLN 1,478.98",5,287.7,72,2,0.27,3.1,7,Nie,D,urban,2.8,walk_in,812,0
MP00210,05-maj-2024,35,M,Wrocław,Nie,"PLN 5,491.09",9,569.46,2,5,0.614,4.3,1,Nie,D,urban,8.9,social_media,255,0
MP00211,24-paź-2022,45,M,Gdynia,Nie,"PLN 4,580.47",9,483.95,11,4,0.469,4.1,2,Nie,B,suburban,21.8,online_ad,814,0
MP00212,28-lut-2024,31,K,Kraków,Nie,PLN 354.77,2,173.24,143,1,,2.8,4,Nie,B,suburban,22.2,social_media,322,1
MP00213,16-maj-2024,40,M,Warszawa,Nie,PLN 149.48,4,35.0,55,1,0.068,1.1,4,Tak,,suburban,21.8,online_ad,244,0
MP00214,15-maj-2023,47,M,Poznań,Nie,PLN 70.00,2,35.0,540,1,0.145,1.4,4,Nie dotyczy,A,urban,7.0,social_media,611,1
MP00215,21-mar-2024,30,M,Wrocław,Nie,"PLN 1,048.41",6,167.74,104,1,0.308,3.2,4,Tak,D,rural,52.4,online_ad,300,1
MP00216,05-lis-2022,34,M,Białystok,Nie,"PLN 5,864.23",13,450.31,9,3,0.388,3.7,3,Tak,A,urban,6.9,walk_in,802,0
MP00217,10-kwi-2022,38,M,Warszawa,Nie,"PLN 2,364.69",5,411.95,6,5,0.068,3.6,3,Tak,E,urban,8.4,friend,1011,0
MP00218,29-kwi-2022,25,K,Gdańsk,Nie,PLN 35.77,1,35.0,540,1,0.054,1.5,5,Nie,,suburban,19.0,social_media,992,0
MP00219,13-maj-2023,37,M,Bydgoszcz,Tak,"PLN 2,148.13",6,399.06,16,4,0.45,3.4,3,Nie,E,urban,3.8,online_ad,613,0
MP00220,16-wrz-2024,43,K,Gdynia,Nie,PLN 171.56,2,84.08,315,1,0.033,2.2,5,Nie,E,suburban,16.7,friend,121,1
MP00221,01-cze-2022,37,K,Warszawa,Nie,"PLN 2,279.99",7,352.54,11,2,0.383,2.9,4,Nie,E,urban,4.7,online_ad,959,0
MP00222,22-maj-2023,39,M,Kraków,Tak,"PLN 10,022.57",13,728.51,1,5,0.557,4.2,2,Tak,E,urban,3.7,online_ad,604,0
MP00223,15-lut-2024,42,M,Gdynia,Nie,"PLN 1,061.42",4,250.4,34,3,0.204,3.5,4,Tak,B,suburban,15.4,friend,335,0
MP00224,21-sie-2022,34,K,Szczecin,Nie,"PLN 4,202.45",11,401.61,16,2,0.45,,4,Nie dotyczy,D,urban,4.2,,878,0
MP00225,05-mar-2024,50,M,Warszawa,Nie,PLN 672.80,4,183.43,30,2,0.198,3.3,4,Nie,,suburban,7.8,friend,316,0
MP00226,11-gru-2022,59,M,Warszawa,Nie,"PLN 1,757.45",6,289.83,41,1,0.185,3.5,4,Nie dotyczy,E,suburban,25.8,walk_in,766,0
MP00227,07-cze-2024,36,K,Lublin,Tak,PLN 995.96,4,268.4,45,1,0.135,3.3,3,Tak,A,urban,7.7,online_ad,222,0
MP00228,03-paź-2023,48,K,Gdańsk,Tak,"PLN 1,841.85",7,282.04,6,5,,4.0,2,Nie dotyczy,,suburban,13.4,walk_in,470,0
MP00229,29-sie-2023,39,K,Gdańsk,Nie,PLN 588.30,4,153.28,368,1,0.064,2.4,5,Nie dotyczy,B,rural,62.3,friend,505,0
MP00230,25-lip-2022,46,M,Katowice,Tak,"PLN 1,074.44",7,146.19,99,1,0.079,2.3,3,Nie,C,rural,62.5,social_media,905,1
MP00231,30-maj-2023,61,M,Kraków,Nie,"PLN 1,354.18",6,256.1,24,2,0.241,3.8,4,Nie,D,urban,8.6,friend,596,0
MP00232,29-lip-2024,48,M,Warszawa,Nie,PLN 35.00,1,35.0,540,1,0.0,1.4,5,Tak,A,suburban,5.7,social_media,170,1
MP00233,05-lut-2022,21,K,Gdańsk,Tak,PLN 497.24,6,69.53,106,2,0.496,2.3,3,Nie,C,rural,33.6,online_ad,1075,1
MP00234,13-kwi-2024,47,M,Katowice,Tak,"PLN 3,402.61",7,420.38,12,3,0.226,3.6,4,Nie,B,suburban,16.4,social_media,277,0
MP00235,01-lip-2023,57,M,Kraków,Nie,"PLN 2,563.28",7,333.87,6,4,0.372,3.2,4,Nie,E,urban,7.3,,564,0
MP00236,02-mar-2024,,M,Szczecin,Nie,"PLN 2,126.44",6,353.17,66,1,0.459,3.5,4,Tak,,urban,6.5,social_media,319,0
MP00237,02-sty-2024,54,K,Warszawa,Nie,PLN 460.75,4,108.65,374,1,0.189,3.1,5,Nie,E,suburban,22.0,walk_in,379,0
MP00238,27-kwi-2023,34,K,Warszawa,Nie,"PLN 1,906.36",10,196.69,47,1,0.187,2.3,3,Nie,E,suburban,24.2,social_media,629,0
MP00239,14-gru-2022,24,M,Katowice,Tak,PLN 245.90,5,62.76,85,2,0.345,3.4,3,Nie,B,rural,62.4,walk_in,763,1
MP00240,24-lis-2023,44,M,Warszawa,Nie,"PLN 2,551.75",9,297.08,4,4,0.47,4.3,2,Nie,D,rural,42.6,walk_in,418,0
MP00241,15-cze-2022,21,M,Warszawa,Nie,"PLN 1,638.41",6,283.83,37,3,0.224,2.7,4,Nie dotyczy,E,urban,9.1,walk_in,945,0
MP00242,08-paź-2023,39,M,Lublin,Nie,"PLN 1,948.81",6,324.07,36,2,0.433,2.4,5,Tak,D,suburban,25.4,online_ad,465,0
MP00243,27-kwi-2022,57,M,Łódź,Nie,"PLN 1,805.26",5,347.62,15,1,0.278,3.3,3,Tak,D,urban,3.7,social_media,994,0
MP00244,18-gru-2023,19,M,Wrocław,Nie,PLN 39.62,1,35.0,540,1,0.348,1.4,5,Tak,D,urban,8.2,social_media,394,1
MP00245,25-lis-2023,27,K,Białystok,Tak,PLN 140.36,4,35.0,225,1,0.265,2.2,3,Nie,D,urban,1.6,walk_in,417,0
MP00246,16-kwi-2022,30,K,Warszawa,Nie,PLN 811.34,4,220.54,484,1,0.285,3.3,3,Nie,C,rural,22.9,online_ad,1005,1
MP00247,12-kwi-2024,41,K,Szczecin,Nie,"PLN 1,089.06",4,276.6,133,3,0.368,3.2,5,Nie,E,urban,9.9,online_ad,278,0
MP00248,09-kwi-2023,38,K,Łódź,Tak,"PLN 1,387.70",5,263.94,35,2,0.185,4.5,3,Nie dotyczy,,urban,4.6,walk_in,647,0
MP00249,14-maj-2024,59,M,Warszawa,Nie,PLN 793.45,6,133.44,31,2,,2.3,3,Nie,,urban,4.9,friend,246,0
MP00250,28-lut-2022,53,M,Szczecin,Nie,"PLN 1,109.34",5,237.11,97,2,0.186,2.3,4,Tak,C,urban,9.5,friend,1052,1
MP00251,27-lip-2022,48,M,Łódź,Tak,"PLN 1,635.97",6,261.68,58,4,0.216,2.9,4,Nie,E,suburban,14.0,online_ad,903,0
MP00252,03-lip-2023,44,K,Katowice,Tak,"PLN 4,205.64",7,661.26,0,6,,4.6,1,Nie,D,urban,2.8,,562,0
MP00253,06-sie-2022,47,M,Katowice,Nie,"PLN 6,271.69",13,518.91,2,4,0.549,4.6,3,Nie,E,urban,1.2,social_media,893,0
MP00254,06-sty-2023,32,M,Katowice,Nie,"PLN 1,704.37",6,274.91,35,2,0.454,2.3,6,Tak,D,urban,5.5,online_ad,740,0
MP00255,30-gru-2023,52,M,Łódź,Nie,PLN 146.28,4,39.02,382,1,0.0,1.8,4,Tak,C,rural,25.0,friend,382,1
MP00256,20-cze-2022,29,M,Kraków,Tak,"PLN 2,699.53",6,462.98,9,4,0.46,3.9,2,Nie,E,suburban,6.6,walk_in,940,0
MP00257,17-sty-2024,52,K,Katowice,Tak,"PLN 1,831.13",6,304.8,26,2,0.16,3.5,2,Tak,D,rural,55.7,social_media,364,0
MP00258,06-maj-2022,56,K,Wrocław,Nie,"PLN 2,527.00",5,507.1,28,3,0.399,3.8,3,Nie dotyczy,E,urban,3.6,social_media,985,0
MP00259,23-lip-2022,45,M,Bydgoszcz,Nie,"PLN 1,660.38",7,257.1,32,3,,3.0,4,Tak,D,urban,6.0,walk_in,907,0
MP00260,12-paź-2023,40,K,Białystok,Nie,PLN 590.66,4,143.88,154,1,0.326,1.7,5,Nie dotyczy,C,urban,1.5,,461,0
MP00261,21-maj-2024,47,M,Kraków,Nie,PLN 534.50,4,144.21,167,1,0.086,2.5,3,Tak,,rural,40.3,walk_in,239,1
MP00262,18-lip-2022,18,M,Warszawa,Nie,"PLN 1,698.30",5,300.04,62,2,0.312,4.2,4,Nie dotyczy,A,urban,6.5,friend,912,0
MP00263,05-gru-2022,46,M,Gdańsk,Nie,PLN 250.32,2,129.31,129,1,0.173,3.1,4,Nie,C,urban,4.8,social_media,772,0
MP00264,11-paź-2024,41,K,Gdańsk,Nie,PLN 370.78,2,176.79,140,1,0.13,,4,Tak,A,rural,31.9,social_media,96,0
MP00265,19-gru-2024,41,K,Kraków,Nie,"PLN 1,671.03",5,315.69,31,3,0.299,3.5,3,Tak,B,rural,30.5,walk_in,27,0
MP00266,05-paź-2023,50,M,Gdańsk,Tak,"PLN 1,370.21",5,282.05,59,3,0.39,3.7,3,Tak,D,urban,1.5,friend,468,0
MP00267,13-maj-2023,41,K,Białystok,Nie,PLN 832.82,5,180.53,39,1,0.31,3.5,3,Nie,C,suburban,7.9,online_ad,613,0
MP00268,24-sty-2023,28,M,Łódź,Tak,PLN 281.84,2,133.15,102,1,0.219,3.3,5,Tak,A,urban,5.2,,722,1
MP00269,08-lis-2023,40,M,Kraków,Nie,"PLN 1,588.82",6,298.81,16,2,0.328,3.6,3,Tak,A,urban,1.8,social_media,434,0
MP00270,15-paź-2023,43,K,Bydgoszcz,Nie,PLN 765.05,5,170.31,185,1,0.041,2.0,4,Nie,B,urban,2.6,social_media,458,1
MP00271,29-lis-2022,43,K,Lublin,Nie,PLN 355.34,2,169.44,206,1,0.0,1.3,4,Nie,A,rural,23.2,friend,778,1
MP00272,08-lut-2022,44,K,Gdynia,Nie,PLN 979.90,5,199.18,126,2,0.335,3.1,5,Nie,A,urban,8.1,walk_in,1072,0
MP00273,27-cze-2022,54,K,Warszawa,Nie,"PLN 2,295.41",6,405.5,12,2,0.166,2.6,4,Tak,B,suburban,16.2,social_media,933,0
MP00274,16-lis-2024,29,M,Katowice,Tak,PLN 35.00,1,35.0,434,1,0.299,2.2,4,Nie,C,urban,5.7,friend,60,0
MP00275,12-kwi-2023,44,K,Lublin,Nie,PLN 309.42,5,66.09,275,1,0.103,1.8,3,Tak,A,suburban,19.6,online_ad,644,1
MP00276,20-cze-2023,,K,Bydgoszcz,Nie,"PLN 2,572.14",6,365.0,94,3,0.241,2.7,4,Nie,,suburban,14.9,walk_in,575,1
MP00277,03-cze-2023,,M,Łódź,Nie,PLN 756.73,4,174.93,300,2,0.344,2.7,4,Tak,D,suburban,12.5,walk_in,592,0
MP00278,10-maj-2024,44,M,Warszawa,Tak,PLN 713.62,4,191.0,112,1,0.276,2.0,5,Nie dotyczy,D,rural,34.1,social_media,250,1
MP00279,26-mar-2022,35,K,Poznań,Nie,"PLN 1,221.35",6,208.78,44,1,0.222,,4,Nie,D,suburban,18.4,walk_in,1026,0
MP00280,14-kwi-2022,38,M,Kraków,Nie,"PLN 4,407.72",7,600.98,2,6,,4.5,2,Nie,E,suburban,14.0,online_ad,1007,0
MP00281,09-lis-2022,31,M,Kraków,Nie,"PLN 3,107.47",9,374.51,4,6,0.417,3.0,2,Nie,E,urban,1.8,walk_in,798,0
MP00282,25-cze-2023,40,K,Gdynia,Nie,"PLN 1,392.06",7,208.17,379,1,0.233,3.2,4,Nie dotyczy,C,rural,60.7,walk_in,570,1
MP00283,10-sty-2024,64,K,Warszawa,Nie,"PLN 1,299.99",7,190.25,26,1,,3.8,4,Nie,C,urban,7.5,social_media,371,0
MP00284,29-cze-2023,27,K,Gdynia,Nie,"PLN 1,053.52",4,283.36,178,1,0.229,3.4,3,Nie,C,urban,1.1,online_ad,566,0
MP00285,06-maj-2023,28,K,Poznań,Nie,PLN 76.14,2,35.0,540,1,0.127,1.9,6,Nie dotyczy,B,suburban,27.6,social_media,620,1
MP00286,24-paź-2024,26,M,Białystok,Tak,PLN 35.00,1,35.0,540,1,0.0,1.2,4,Tak,,urban,2.1,social_media,83,0
MP00287,08-lip-2022,63,K,Kraków,Nie,PLN 830.51,4,209.58,193,1,0.088,2.9,5,Nie,D,suburban,7.4,,922,1
MP00288,25-wrz-2023,36,M,Szczecin,Tak,PLN 347.03,2,171.91,297,1,,2.9,5,Nie,D,urban,2.1,friend,478,0
MP00289,24-sie-2023,42,K,Poznań,Tak,"PLN 2,063.97",6,305.26,7,3,0.249,2.7,5,Nie,E,urban,9.4,online_ad,510,0
MP00290,10-cze-2023,37,M,Gdynia,Nie,PLN 293.94,2,147.99,185,2,0.182,2.0,4,Nie dotyczy,B,rural,26.1,online_ad,585,0
MP00291,06-cze-2024,31,K,Warszawa,Nie,PLN 204.92,5,35.0,151,1,0.175,2.1,4,Nie,C,rural,54.3,friend,223,0
MP00292,30-paź-2022,39,K,Kraków,Nie,"PLN 1,636.40",5,337.06,24,4,0.283,4.3,4,Nie,B,urban,6.6,,808,0
MP00293,11-lis-2024,71,K,Gdynia,Nie,PLN 70.00,2,35.0,309,1,,1.5,5,Nie dotyczy,A,rural,40.9,walk_in,65,0
MP00294,08-sty-2023,59,M,Warszawa,Tak,"PLN 1,059.31",4,246.36,49,3,0.222,2.6,4,Nie,D,urban,4.0,social_media,738,0
MP00295,27-sie-2023,32,M,Szczecin,Tak,"PLN 2,442.44",6,352.87,15,3,0.492,3.2,3,Tak,E,urban,1.4,friend,507,0
MP00296,31-lip-2023,50,M,Warszawa,Tak,PLN 218.67,4,55.85,60,1,0.365,,4,Tak,A,rural,50.5,walk_in,534,0
MP00297,21-lip-2024,32,M,Warszawa,Nie,PLN 569.75,2,259.24,119,1,0.405,3.5,3,Nie,A,suburban,14.9,online_ad,178,0
MP00298,04-maj-2023,21,K,Gdańsk,Nie,"PLN 2,239.36",6,349.53,37,2,0.212,2.5,3,Tak,B,suburban,18.4,friend,622,0
MP00299,18-lis-2022,54,M,Poznań,Nie,"PLN 2,535.05",7,385.62,9,4,0.23,4.0,3,Nie,D,urban,1.0,walk_in,789,0
MP00300,07-lut-2022,56,K,Gdańsk,Tak,"PLN 3,112.13",6,519.44,19,3,0.413,3.2,3,Nie,C,urban,7.9,friend,1073,0
MP00301,12-lut-2023,55,M,Wrocław,Tak,"PLN 2,533.69",6,423.66,5,5,0.286,4.9,2,Tak,B,urban,7.1,friend,703,0
MP00302,26-cze-2024,36,M,Lublin,Tak,PLN 140.00,4,35.0,479,1,0.088,1.9,5,Nie dotyczy,A,rural,41.5,social_media,203,0
MP00303,25-sty-2022,40,K,Gdynia,Nie,PLN 271.60,4,67.02,247,1,0.196,2.2,4,Nie,B,urban,5.2,online_ad,1086,0
MP00304,09-wrz-2024,51,M,Kraków,Tak,"PLN 1,648.38",5,327.58,39,3,0.26,3.3,4,Nie dotyczy,,urban,3.7,friend,128,0
MP00305,24-sie-2023,47,M,Łódź,Tak,"PLN 8,693.01",13,649.23,3,7,0.594,4.6,2,Tak,D,urban,3.8,social_media,510,0
MP00306,15-cze-2022,37,M,Łódź,Nie,PLN 77.75,2,38.66,78,1,0.187,1.7,5,Nie,E,suburban,6.7,walk_in,945,0
MP00307,07-gru-2022,23,M,Lublin,Tak,PLN 914.63,7,138.03,49,2,0.599,3.3,3,Nie,A,urban,7.0,walk_in,770,0
MP00308,05-wrz-2023,43,K,Łódź,Nie,"PLN 1,802.87",5,301.56,39,2,0.242,3.1,2,Nie,D,suburban,6.1,walk_in,498,0
MP00309,22-gru-2022,55,M,Szczecin,Nie,PLN 297.52,2,146.22,33,1,0.103,2.4,3,Nie dotyczy,E,suburban,5.0,online_ad,755,0
MP00310,12-maj-2022,28,M,Wrocław,Tak,"PLN 2,078.65",5,376.57,12,2,0.273,4.4,3,Nie dotyczy,C,urban,0.8,social_media,979,0
MP00311,04-sty-2024,50,K,Gdańsk,Tak,"PLN 1,826.08",5,352.85,30,5,0.26,4.7,3,Tak,D,urban,2.4,online_ad,377,0
MP00312,11-sty-2024,,M,Białystok,Tak,"PLN 2,606.71",6,387.71,14,2,0.383,4.3,2,Nie,C,urban,5.9,walk_in,370,0
MP00313,23-maj-2022,51,K,Poznań,Tak,"PLN 2,340.76",6,415.95,11,3,0.176,4.2,4,Nie,B,suburban,22.0,social_media,968,0
MP00314,15-lis-2022,,M,Wrocław,Nie,PLN 144.17,2,72.6,217,1,0.018,,4,Tak,D,rural,36.0,social_media,792,1
MP00315,05-paź-2022,34,K,Kraków,Nie,"PLN 1,882.59",6,325.43,27,1,0.357,3.9,4,Nie dotyczy,B,urban,4.4,walk_in,833,0
MP00316,28-gru-2023,23,M,Poznań,Nie,PLN 70.00,2,35.0,108,1,0.0,2.2,4,Nie,C,suburban,19.4,friend,384,0
MP00317,14-mar-2024,36,M,Kraków,Nie,PLN 718.50,5,140.69,55,1,0.083,2.9,4,Nie,C,urban,6.2,friend,307,0
MP00318,10-mar-2024,53,K,Katowice,Tak,PLN 668.27,5,136.34,95,1,0.14,,3,Nie dotyczy,D,rural,57.2,online_ad,311,1
MP00319,25-paź-2024,35,K,Łódź,Nie,PLN 70.00,2,35.0,241,1,0.202,2.5,6,Tak,A,rural,56.0,,82,0
MP00320,24-kwi-2024,34,K,Warszawa,Tak,PLN 140.00,4,35.0,87,1,0.188,,4,Nie,C,suburban,25.6,friend,266,0
MP00321,27-gru-2022,20,K,Kraków,Nie,PLN 173.47,2,89.5,52,1,0.326,,4,Nie,B,urban,8.5,online_ad,750,0
MP00322,11-maj-2022,63,M,Poznań,Nie,PLN 773.46,5,144.51,63,1,0.049,2.8,3,Nie,C,urban,8.9,online_ad,980,0
MP00323,10-lis-2023,52,K,Katowice,Tak,PLN 248.65,4,70.3,273,1,0.301,2.8,4,Nie,A,rural,42.8,online_ad,432,0
MP00324,01-paź-2024,51,K,Łódź,Nie,PLN 70.00,2,35.0,540,1,0.104,1.7,6,Tak,B,urban,6.2,walk_in,106,0
MP00325,04-gru-2024,54,M,Kraków,Tak,"PLN 1,294.26",4,344.23,19,3,0.185,2.9,3,Nie,E,suburban,23.2,online_ad,42,0
MP00326,20-wrz-2022,49,M,Wrocław,Tak,"PLN 4,319.31",9,452.93,16,5,0.344,3.7,2,Tak,B,rural,25.0,walk_in,848,0
MP00327,27-wrz-2022,39,M,Gdynia,Tak,"PLN 1,479.92",5,309.49,27,3,0.086,3.5,4,Nie,,suburban,14.0,online_ad,841,0
MP00328,24-lut-2022,40,K,Katowice,Tak,"PLN 8,645.85",15,531.88,40,2,0.495,4.2,3,Nie dotyczy,D,suburban,27.8,social_media,1056,0
MP00329,16-cze-2022,37,M,Warszawa,Tak,PLN 303.85,5,61.0,96,2,0.142,3.0,3,Tak,A,suburban,18.1,online_ad,944,0
MP00330,06-wrz-2023,74,M,Gdańsk,Nie,PLN 36.37,1,35.0,516,1,0.0,,5,Tak,A,rural,17.6,social_media,497,0
MP00331,29-sie-2023,49,K,Białystok,Tak,PLN 797.01,6,122.04,28,2,0.227,2.3,3,Nie,,urban,4.4,social_media,505,0
MP00332,19-lut-2023,36,K,Lublin,Nie,PLN 547.83,4,151.53,186,1,0.11,,3,Nie dotyczy,C,rural,23.0,online_ad,696,0
MP00333,16-gru-2022,48,M,Poznań,Tak,"PLN 6,044.10",13,474.31,3,5,0.298,4.1,5,Tak,D,urban,3.9,online_ad,761,0
MP00334,30-cze-2024,30,K,Bydgoszcz,Tak,PLN 675.74,4,163.43,73,1,0.3,2.8,4,Tak,,suburban,18.6,walk_in,199,0
MP00335,27-maj-2023,60,M,Gdańsk,Tak,"PLN 1,454.51",6,238.64,193,2,0.11,3.3,5,Nie,D,rural,40.3,online_ad,599,0
MP00336,06-cze-2024,34,K,Kraków,Tak,"PLN 2,263.23",7,360.75,13,4,0.451,3.5,2,Nie,,suburban,17.3,walk_in,223,0
MP00337,21-lis-2024,48,M,Warszawa,Tak,"PLN 1,244.80",5,235.82,26,2,0.333,3.9,3,Tak,,urban,0.7,online_ad,55,0
MP00338,23-gru-2022,55,M,Łódź,Tak,"PLN 1,975.28",7,281.11,21,1,0.149,2.8,3,Nie,B,urban,4.7,social_media,754,0
MP00339,22-sie-2022,47,K,Warszawa,Tak,"PLN 3,921.22",10,388.14,3,5,0.298,4.2,2,Nie,E,rural,16.4,,877,0
MP00340,10-lis-2024,43,M,Wrocław,Nie,PLN 703.12,4,178.95,63,2,0.233,3.0,4,Nie,E,suburban,15.1,friend,66,0
MP00341,02-gru-2023,42,M,Białystok,Nie,"PLN 1,675.12",5,449.42,13,3,0.304,4.3,2,Tak,D,urban,6.6,friend,410,0
MP00342,25-lis-2022,41,M,Katowice,Tak,PLN 382.12,2,183.07,177,1,0.368,2.8,5,Nie,D,rural,21.3,walk_in,782,0
MP00343,18-lis-2023,35,K,Warszawa,Nie,PLN 73.29,2,35.0,540,1,0.112,1.0,7,Tak,A,rural,60.8,online_ad,424,1
MP00344,25-lip-2023,37,K,Warszawa,Nie,PLN 408.00,2,211.12,23,3,0.146,3.4,3,Nie,,rural,46.5,online_ad,540,0
MP00345,19-wrz-2024,60,K,Szczecin,Nie,PLN 70.00,2,35.0,146,1,0.022,2.5,5,Nie,B,suburban,10.4,walk_in,118,0
MP00346,18-paź-2022,41,K,Poznań,Nie,PLN 35.00,1,35.0,540,1,0.021,1.6,4,Tak,A,rural,34.7,online_ad,820,1
MP00347,21-gru-2024,33,K,Warszawa,Nie,PLN 75.57,2,35.0,336,1,0.177,1.9,4,Tak,A,rural,19.8,social_media,25,0
MP00348,22-paź-2024,36,M,Białystok,Nie,PLN 259.62,2,134.19,223,1,0.378,2.3,7,Tak,B,urban,0.7,walk_in,85,0
MP00349,29-lip-2022,55,M,Kraków,Tak,PLN 916.09,4,228.61,60,1,0.273,,6,Tak,D,rural,60.8,online_ad,901,0
MP00350,11-lip-2022,50,K,Warszawa,Nie,"PLN 4,087.08",11,381.74,8,3,0.294,2.9,2,Tak,D,suburban,21.9,online_ad,919,0
MP00351,14-sie-2023,49,K,Lublin,Nie,PLN 91.23,2,44.49,286,1,0.011,2.3,5,Nie,B,rural,54.0,online_ad,520,0
MP00352,04-mar-2022,39,K,Gdańsk,Nie,"PLN 2,398.88",7,383.05,11,4,0.513,4.1,2,Nie,D,suburban,20.6,friend,1048,0
MP00353,04-gru-2022,49,K,Wrocław,Nie,"PLN 1,668.46",5,339.18,29,3,0.222,4.2,3,Tak,E,suburban,27.7,friend,773,0
