transaction_id,customer_id,transaction_date,store_id,product_category,amount,items_count,payment_method
T000416,MP00087,23-mar-2023,S03,Lighting,120.69,1,online
T000417,MP00087,07-maj-2023,S04,Paint,302.28,3,online
T000418,MP00087,28-cze-2023,S04,Building Materials,313.66,5,cash
T000419,MP00087,02-gru-2023,S04,Paint,247.62,2,card
T000420,MP00087,18-mar-2024,S06,Lighting,261.45,3,card
T000421,MP00087,10-sty-2025,S04,Paint,562.78,9,mobile
T000422,MP00088,20-lut-2023,S02,Building Materials,369.42,8,card
T000423,MP00088,22-lut-2023,S07,Building Materials,254.65,1,card
T000424,MP00088,21-gru-2023,S02,Building Materials,403.91,6,online
T000425,MP00088,25-mar-2024,S02,Electrical,407.58,2,online
T000426,MP00088,16-cze-2024,S02,Building Materials,508.49,9,card
T000427,MP00088,06-gru-2024,S02,Electrical,611.22,8,cash
T000428,MP00088,28-gru-2024,S02,Plumbing,459.99,3,cash
T000429,MP00089,20-maj-2024,S02,Plumbing,29.32,1,online
T000430,MP00089,28-maj-2024,S02,Plumbing,69.04,1,online
T000431,MP00089,28-maj-2024,S02,Plumbing,9.18,1,card
T000432,MP00089,11-sie-2024,S02,Plumbing,32.46,1,online
T000433,MP00090,14-sie-2024,S01,Flooring,697.48,4,mobile
T000434,MP00090,18-sie-2024,S01,Paint,898.02,8,card
T000435,MP00090,18-sie-2024,S10,Plumbing,211.21,4,mobile
T000436,MP00090,27-sie-2024,S01,Plumbing,525.73,14,cash
T000437,MP00090,04-wrz-2024,S01,Building Materials,462.03,5,card
T000438,MP00090,10-sty-2025,S01,Plumbing,302.88,2,card
T000439,MP00091,05-wrz-2023,S01,Plumbing,248.8,1,card
T000440,MP00091,03-paź-2023,S01,Lighting,816.15,12,cash
T000441,MP00091,03-paź-2023,S12,Lighting,298.9,8,card
T000442,MP00091,26-lis-2023,S01,Paint,359.92,3,cash
T000443,MP00091,08-lut-2024,S01,Lighting,367.84,8,card
T000444,MP00091,13-lut-2024,S01,Paint,66.4,1,cash
T000445,MP00091,24-maj-2024,S01,Lighting,480.45,4,card
T000446,MP00091,23-lip-2024,S01,Lighting,1027.25,17,mobile
T000447,MP00091,24-sie-2024,S01,Lighting,88.55,1,card
T000448,MP00091,13-sty-2025,S04,Tools,581.74,7,card
T000449,MP00092,15-cze-2024,S08,Paint,90.09,1,card
T000450,MP00092,05-lip-2024,S12,Paint,100.04,1,card
T000451,MP00092,24-lip-2024,S12,Paint,91.73,1,card
T000452,MP00092,17-wrz-2024,S12,Paint,281.86,2,card
T000453,MP00093,16-lip-2024,S04,Plumbing,83.9,1,cash
T000454,MP00093,13-wrz-2024,S01,Plumbing,182.78,3,cash
T000455,MP00094,12-mar-2023,S01,Building Materials,561.51,5,card
T000456,MP00094,27-mar-2023,S01,Paint,623.42,4,online
T000457,MP00094,10-maj-2023,S07,Building Materials,357.91,4,card
T000458,MP00094,20-lis-2023,S01,Tools,440.31,4,card
T000459,MP00094,04-sty-2024,S01,Tools,280.12,3,card
T000460,MP00094,04-lut-2024,S01,Building Materials,183.55,1,cash
T000461,MP00094,01-kwi-2024,S01,Tools,128.26,1,mobile
T000462,MP00094,11-kwi-2024,S01,Building Materials,195.53,1,card
T000463,MP00094,04-maj-2024,S01,Tools,577.78,7,mobile
T000464,MP00094,24-paź-2024,S01,Paint,215.94,2,card
T000465,MP00094,13-sty-2025,S01,Plumbing,741.83,11,cash
T000466,MP00095,12-wrz-2024,S11,Building Materials,137.99,1,card
T000467,MP00095,12-wrz-2024,S11,Electrical,84.45,1,mobile
T000468,MP00096,16-mar-2023,S07,Lighting,63.79,1,card
T000469,MP00096,02-sie-2024,S07,Lighting,128.38,1,card
T000470,MP00097,27-kwi-2023,S04,Lighting,270.11,3,card
T000471,MP00097,03-cze-2023,S04,Lighting,336.29,2,card
T000472,MP00097,05-sie-2023,S04,Garden,579.3,9,online
T000473,MP00097,25-sie-2023,S04,Building Materials,254.33,1,card
T000474,MP00097,06-sty-2025,S04,Lighting,567.1,14,card
T000475,MP00098,28-kwi-2024,S07,Lighting,49.26,1,mobile
T000476,MP00098,02-paź-2024,S07,Lighting,186.07,3,card
T000477,MP00099,27-gru-2023,S04,Lighting,104.68,1,card
T000478,MP00099,24-mar-2024,S10,Building Materials,100.92,1,card
T000479,MP00099,20-lip-2024,S12,Building Materials,60.29,1,online
T000480,MP00099,22-wrz-2024,S12,Building Materials,57.27,1,online
T000481,MP00099,02-paź-2024,S12,Lighting,60.35,1,card
T000482,MP00099,07-lis-2024,S12,Building Materials,144.42,1,cash
T000483,MP00100,15-cze-2022,S06,Paint,469.05,3,online
T000484,MP00100,15-lip-2023,S01,Plumbing,248.43,1,card
T000485,MP00100,22-gru-2023,S01,Plumbing,196.39,2,card
T000486,MP00100,28-lut-2024,S12,Paint,385.96,3,card
T000487,MP00100,03-cze-2024,S02,Plumbing,254.18,4,card
T000488,MP00100,15-gru-2024,S01,Plumbing,376.36,2,online
T000489,MP00101,03-lip-2024,S01,Flooring,50.72,1,online
T000490,MP00101,04-lip-2024,S04,Flooring,46.49,1,online
T000491,MP00102,29-wrz-2024,S11,Tools,35.77,1,cash
T000492,MP00103,03-cze-2024,S09,Building Materials,54.32,1,mobile
T000493,MP00103,04-cze-2024,S09,Building Materials,15.89,1,card
T000494,MP00104,06-lut-2022,S12,Tools,432.15,5,mobile
T000495,MP00104,13-cze-2022,S12,Paint,638.65,13,card
T000496,MP00104,17-paź-2023,S03,Lighting,223.71,2,card
T000497,MP00104,22-maj-2024,S12,Lighting,163.03,1,card
T000498,MP00104,29-lis-2024,S12,Paint,252.42,1,online
T000499,MP00104,01-sty-2025,S12,Lighting,84.36,1,card
T000500,MP00105,26-maj-2024,S03,Lighting,30.77,1,cash
T000501,MP00105,26-maj-2024,S03,Lighting,39.23,1,online
T000502,MP00106,14-maj-2024,S12,Paint,29.83,1,online
T000503,MP00106,14-maj-2024,S12,Paint,55.77,1,card
T000504,MP00106,15-maj-2024,S10,Paint,76.44,1,online
T000505,MP00106,15-maj-2024,S12,Paint,30.42,1,card
T000506,MP00107,24-sie-2024,S03,Flooring,630.41,4,card
T000507,MP00107,27-sie-2024,S03,Flooring,276.17,6,online
T000508,MP00107,30-sie-2024,S03,Plumbing,411.65,4,mobile
T000509,MP00107,28-paź-2024,S04,Flooring,294.75,2,card
T000510,MP00107,09-sty-2025,S03,Plumbing,476.8,3,cash
T000511,MP00108,05-sty-2024,S08,Flooring,20.03,1,online
T000512,MP00108,27-cze-2024,S08,Flooring,49.97,1,card
T000513,MP00109,14-sie-2023,S11,Tools,205.69,1,card
T000514,MP00109,05-paź-2023,S11,Tools,88.63,1,mobile
T000515,MP00109,06-lis-2023,S11,Flooring,246.75,2,card
T000516,MP00109,25-lis-2023,S11,Tools,58.26,1,card
T000517,MP00109,28-lis-2023,S11,Flooring,304.23,3,mobile
T000518,MP00109,29-maj-2024,S03,Tools,168.71,1,online
T000519,MP00110,06-mar-2024,S01,Electrical,600.96,4,cash
T000520,MP00110,21-mar-2024,S11,Electrical,388.48,10,card
T000521,MP00110,29-mar-2024,S01,Electrical,289.66,2,cash
T000522,MP00110,19-gru-2024,S01,Tools,691.31,7,mobile
T000523,MP00111,29-lip-2023,S02,Building Materials,283.19,5,mobile
T000524,MP00111,07-paź-2023,S02,Lighting,458.14,4,online
T000525,MP00111,21-paź-2023,S02,Building Materials,344.44,3,card
T000526,MP00111,04-lis-2023,S02,Lighting,440.84,5,card
T000527,MP00111,20-gru-2024,S02,Building Materials,79.8,1,mobile
T000528,MP00112,20-cze-2024,S06,Lighting,559.71,4,card
T000529,MP00112,31-gru-2024,S06,Garden,289.89,2,card
T000530,MP00113,14-wrz-2023,S11,Paint,395.6,2,mobile
T000531,MP00113,12-sty-2024,S11,Paint,213.75,1,card
T000532,MP00113,23-sty-2024,S11,Paint,186.56,4,card
T000533,MP00113,19-maj-2024,S05,Paint,303.78,3,cash
T000534,MP00113,21-gru-2024,S11,Paint,401.26,4,online
T000535,MP00114,09-lip-2023,S01,Flooring,18.26,1,card
T000536,MP00114,23-sie-2023,S12,Flooring,13.1,1,card
T000537,MP00114,28-lis-2023,S01,Flooring,39.68,1,card
T000538,MP00114,08-mar-2024,S01,Flooring,84.91,1,card
T000539,MP00115,31-paź-2023,S11,Tools,147.2,3,online
T000540,MP00115,07-sty-2024,S11,Tools,165.38,2,card
T000541,MP00115,23-kwi-2024,S11,Tools,295.37,4,online
T000542,MP00115,26-kwi-2024,S11,Tools,37.23,1,card
T000543,MP00115,01-paź-2024,S11,Tools,160.56,2,mobile
T000544,MP00116,22-sty-2024,S02,Electrical,378.63,2,cash
T000545,MP00116,22-cze-2024,S03,Flooring,76.67,1,online
T000546,MP00116,10-lip-2024,S03,Electrical,241.89,2,cash
T000547,MP00116,14-wrz-2024,S03,Garden,256.88,2,online
T000548,MP00116,15-paź-2024,S03,Electrical,211.65,5,mobile
T000549,MP00116,30-gru-2024,S03,Electrical,181.44,1,online
T000550,MP00117,04-mar-2022,S04,Garden,267.15,1,card
T000551,MP00117,09-lis-2022,S04,Garden,88.86,1,mobile
T000552,MP00117,26-gru-2022,S04,Lighting,46.51,1,card
T000553,MP00117,08-sty-2023,S04,Lighting,451.04,12,mobile
T000554,MP00117,30-lip-2023,S04,Lighting,1440.39,19,card
T000555,MP00117,10-maj-2024,S04,Paint,133.24,1,online
T000556,MP00117,12-maj-2024,S04,Paint,692.09,6,online
T000557,MP00117,05-cze-2024,S04,Lighting,439.62,12,online
T000558,MP00117,07-lis-2024,S04,Paint,374.87,3,card
T000559,MP00117,06-gru-2024,S04,Lighting,336.82,6,card
T000560,MP00117,03-sty-2025,S05,Paint,28.11,1,online
T000561,MP00118,07-paź-2022,S03,Electrical,51.19,1,online
T000562,MP00118,09-mar-2023,S03,Tools,61.19,1,mobile
T000563,MP00118,23-cze-2023,S04,Tools,59.51,1,card
T000564,MP00118,29-cze-2023,S03,Tools,295.43,2,card
T000565,MP00118,21-sie-2023,S03,Tools,60.65,1,cash
T000566,MP00118,20-sty-2024,S03,Electrical,148.88,4,mobile
T000567,MP00118,17-sie-2024,S03,Electrical,114.65,1,card
T000568,MP00119,29-lis-2022,S11,Electrical,158.58,1,card
T000569,MP00119,18-sty-2024,S11,Electrical,136.86,1,card
T000570,MP00120,14-wrz-2022,S01,Electrical,168.52,2,mobile
T000571,MP00120,27-lis-2022,S01,Electrical,196.24,2,card
T000572,MP00120,15-kwi-2023,S01,Tools,213.93,2,card
T000573,MP00120,24-maj-2023,S03,Building Materials,88.11,1,card
T000574,MP00120,19-cze-2023,S01,Electrical,65.5,1,card
T000575,MP00120,27-sie-2023,S01,Tools,135.89,1,online
T000576,MP00120,09-lis-2023,S01,Tools,390.99,4,online
T000577,MP00120,19-gru-2023,S01,Building Materials,210.51,6,card
T000578,MP00120,10-gru-2024,S01,Building Materials,150.25,1,card
T000579,MP00121,26-cze-2023,S06,Electrical,238.93,1,card
T000580,MP00121,06-lip-2023,S01,Lighting,711.24,5,online
T000581,MP00121,13-lip-2023,S06,Tools,459.54,6,cash
T000582,MP00121,09-sie-2023,S06,Building Materials,291.16,2,card
T000583,MP00121,11-wrz-2023,S06,Building Materials,147.81,1,card
T000584,MP00121,01-lis-2023,S06,Building Materials,2052.94,20,card
T000585,MP00121,03-lis-2023,S12,Tools,49.64,1,card
T000586,MP00121,06-lis-2023,S06,Lighting,974.44,19,cash
T000587,MP00121,15-gru-2023,S06,Electrical,137.27,2,online
T000588,MP00121,03-lut-2024,S01,Lighting,333.15,3,card
T000589,MP00121,04-maj-2024,S06,Electrical,129.37,1,online
T000590,MP00121,10-lip-2024,S06,Electrical,206.74,1,card
T000591,MP00121,15-lip-2024,S09,Electrical,673.25,4,card
T000592,MP00121,31-sie-2024,S06,Tools,332.79,2,mobile
T000593,MP00121,13-paź-2024,S08,Electrical,648.93,4,cash
T000594,MP00121,17-lis-2024,S06,Tools,349.95,3,cash
T000595,MP00121,11-sty-2025,S09,Tools,1075.47,16,online
T000596,MP00122,12-cze-2024,S07,Electrical,466.63,6,card
T000597,MP00122,09-paź-2024,S01,Garden,292.67,3,card
T000598,MP00122,15-paź-2024,S02,Building Materials,460.29,4,card
T000599,MP00122,01-lis-2024,S01,Garden,395.43,2,online
T000600,MP00122,22-lis-2024,S04,Garden,394.83,6,online
T000601,MP00123,29-maj-2024,S12,Electrical,373.2,4,card
T000602,MP00123,25-lip-2024,S12,Electrical,171.71,3,mobile
T000603,MP00124,08-cze-2023,S06,Building Materials,31.59,1,mobile
T000604,MP00124,17-sie-2023,S10,Building Materials,399.95,3,card
T000605,MP00124,08-paź-2023,S10,Building Materials,53.34,1,card
T000606,MP00124,05-sie-2024,S10,Building Materials,206.43,2,mobile
T000607,MP00125,27-lip-2024,S02,Paint,42.57,1,mobile
T000608,MP00125,28-lip-2024,S02,Paint,41.9,1,online
T000609,MP00126,22-mar-2024,S02,Garden,35.0,1,card
T000610,MP00127,21-wrz-2022,S07,Paint,59.84,1,card
T000611,MP00127,05-lut-2023,S03,Paint,732.66,5,online
T000612,MP00127,29-mar-2023,S03,Plumbing,432.93,2,cash
T000613,MP00127,27-sty-2024,S03,Lighting,429.69,10,mobile
T000614,MP00127,29-gru-2024,S03,Lighting,124.16,3,card
T000615,MP00128,21-kwi-2024,S04,Garden,228.68,3,cash
T000616,MP00128,08-maj-2024,S11,Garden,161.86,1,mobile
T000617,MP00128,12-cze-2024,S04,Lighting,225.57,6,card
T000618,MP00128,18-lip-2024,S12,Garden,345.77,6,card
T000619,MP00129,29-paź-2023,S10,Building Materials,26.88,1,online
T000620,MP00129,16-sie-2024,S10,Flooring,404.25,3,cash
T000621,MP00129,17-sie-2024,S10,Building Materials,421.86,2,online
T000622,MP00129,21-paź-2024,S10,Building Materials,72.75,1,cash
T000623,MP00129,02-sty-2025,S10,Building Materials,21.16,1,online
T000624,MP00130,07-sty-2024,S06,Building Materials,178.96,1,cash
T000625,MP00130,18-sty-2024,S06,Plumbing,596.33,4,online
T000626,MP00130,25-mar-2024,S06,Building Materials,498.9,4,card
T000627,MP00130,31-mar-2024,S05,Building Materials,272.8,2,cash
T000628,MP00130,08-maj-2024,S06,Plumbing,100.7,1,card
T000629,MP00130,15-cze-2024,S06,Plumbing,363.75,10,mobile
T000630,MP00130,03-gru-2024,S06,Plumbing,43.79,1,card
T000631,MP00131,19-wrz-2023,S04,Paint,35.0,1,card
T000632,MP00132,28-lis-2023,S08,Paint,605.63,6,card
T000633,MP00132,01-kwi-2024,S08,Building Materials,397.96,5,online
T000634,MP00132,30-maj-2024,S08,Plumbing,113.9,3,card
T000635,MP00132,31-lip-2024,S08,Lighting,432.95,4,online
T000636,MP00132,06-sty-2025,S08,Plumbing,233.01,2,card
T000637,MP00133,28-sie-2022,S04,Building Materials,44.78,1,card
T000638,MP00133,22-paź-2022,S03,Building Materials,3.04,1,card
T000639,MP00133,06-lis-2022,S04,Building Materials,50.51,1,online
T000640,MP00133,30-gru-2022,S04,Building Materials,20.19,1,card
T000641,MP00133,31-gru-2022,S04,Building Materials,78.02,1,card
T000642,MP00133,18-lut-2023,S04,Building Materials,24.61,1,card
T000643,MP00133,05-mar-2023,S04,Building Materials,51.95,1,card
T000644,MP00133,06-mar-2023,S04,Building Materials,48.5,1,card
T000645,MP00133,12-cze-2023,S04,Building Materials,26.62,1,mobile
T000646,MP00133,25-lip-2023,S04,Building Materials,26.18,1,online
T000647,MP00134,17-wrz-2023,S03,Building Materials,785.3,12,cash
T000648,MP00134,01-paź-2023,S01,Tools,347.01,2,cash
T000649,MP00134,13-maj-2024,S01,Tools,421.12,13,online
T000650,MP00134,24-wrz-2024,S01,Building Materials,276.33,2,online
T000651,MP00134,20-gru-2024,S01,Building Materials,480.74,3,online
T000652,MP00135,24-maj-2024,S01,Plumbing,243.51,1,card
T000653,MP00135,17-gru-2024,S01,Plumbing,408.63,5,card
T000654,MP00136,25-maj-2023,S03,Building Materials,164.5,2,mobile
T000655,MP00136,07-gru-2024,S03,Building Materials,233.49,3,mobile
T000656,MP00137,29-lis-2023,S06,Flooring,303.37,3,online
T000657,MP00137,25-maj-2024,S06,Flooring,437.89,3,mobile
T000658,MP00137,24-sie-2024,S06,Flooring,738.6,6,cash
T000659,MP00137,22-gru-2024,S06,Flooring,157.71,1,card
T000660,MP00138,31-paź-2022,S01,Flooring,332.88,6,cash
T000661,MP00138,02-cze-2023,S02,Building Materials,635.86,4,online
T000662,MP00138,05-wrz-2024,S01,Flooring,100.5,1,mobile
T000663,MP00138,24-gru-2024,S01,Flooring,284.22,5,mobile
T000664,MP00139,09-kwi-2023,S05,Lighting,162.08,1,online
T000665,MP00139,21-sie-2023,S05,Electrical,118.26,1,card
T000666,MP00139,06-wrz-2023,S05,Electrical,162.95,1,mobile
T000667,MP00139,02-sty-2024,S05,Electrical,311.73,2,mobile
T000668,MP00139,10-mar-2024,S05,Lighting,337.61,2,card
T000669,MP00139,19-maj-2024,S05,Electrical,245.83,2,card
T000670,MP00139,15-gru-2024,S05,Electrical,432.65,4,card
T000671,MP00140,14-lis-2024,S02,Paint,203.4,1,card
T000672,MP00141,12-gru-2024,S08,Lighting,181.77,5,card
T000673,MP00141,12-gru-2024,S08,Lighting,308.39,2,card
T000674,MP00141,13-gru-2024,S08,Garden,870.25,6,cash
T000675,MP00141,13-gru-2024,S08,Lighting,227.74,2,card
T000676,MP00141,13-gru-2024,S08,Garden,77.43,1,card
T000677,MP00142,12-wrz-2022,S01,Plumbing,371.99,4,card
T000678,MP00142,01-lis-2022,S05,Plumbing,66.34,1,card
T000679,MP00142,01-lut-2023,S09,Garden,116.7,1,online
T000680,MP00142,05-lip-2023,S01,Electrical,299.66,2,card
T000681,MP00142,13-lip-2024,S01,Garden,239.69,1,online
T000682,MP00142,25-sie-2024,S01,Electrical,87.26,1,card
T000683,MP00142,19-lis-2024,S01,Garden,299.01,4,cash
T000684,MP00143,10-lut-2023,S04,Lighting,271.4,2,card
T000685,MP00143,17-gru-2023,S04,Garden,512.76,3,card
T000686,MP00143,16-maj-2024,S10,Garden,80.19,1,card
T000687,MP00143,26-maj-2024,S04,Garden,226.41,6,online
T000688,MP00143,21-lis-2024,S04,Garden,52.19,1,card
T000689,MP00144,08-paź-2023,S01,Building Materials,176.18,1,online
T000690,MP00144,22-sty-2024,S01,Paint,168.92,1,card
T000691,MP00144,04-maj-2024,S04,Building Materials,208.73,5,mobile
T000692,MP00144,07-lip-2024,S11,Paint,148.73,1,card
T000693,MP00144,03-sie-2024,S01,Building Materials,331.66,6,card
T000694,MP00144,07-lis-2024,S01,Building Materials,52.55,1,card
T000695,MP00145,24-gru-2024,S03,Building Materials,36.45,1,mobile
T000696,MP00146,12-sie-2024,S01,Tools,235.97,4,mobile
T000697,MP00146,13-lis-2024,S01,Tools,230.54,1,cash
T000698,MP00147,19-wrz-2022,S04,Flooring,610.15,7,cash
T000699,MP00147,12-gru-2022,S09,Electrical,126.19,2,card
T000700,MP00147,31-mar-2023,S11,Electrical,421.0,8,online
T000701,MP00147,02-maj-2023,S04,Flooring,139.38,1,cash
T000702,MP00147,05-maj-2023,S12,Plumbing,571.23,5,card
T000703,MP00147,21-maj-2023,S04,Electrical,459.22,5,cash
T000704,MP00147,02-sty-2024,S04,Electrical,226.77,2,online
T000705,MP00147,25-lut-2024,S04,Flooring,392.94,5,card
T000706,MP00147,10-maj-2024,S04,Plumbing,714.03,5,card
T000707,MP00147,09-sty-2025,S07,Flooring,290.02,1,mobile
T000708,MP00148,29-wrz-2022,S12,Electrical,835.52,9,card
T000709,MP00148,07-lis-2022,S09,Electrical,295.12,9,mobile
T000710,MP00148,02-maj-2023,S09,Lighting,624.72,7,online
T000711,MP00148,10-paź-2023,S09,Building Materials,172.27,1,card
T000712,MP00148,13-wrz-2024,S09,Lighting,139.87,1,mobile
T000713,MP00148,24-wrz-2024,S01,Electrical,935.56,7,online
T000714,MP00148,06-sty-2025,S09,Electrical,267.9,5,card
T000715,MP00149,04-wrz-2024,S01,Plumbing,583.24,4,card
T000716,MP00149,12-wrz-2024,S01,Flooring,393.39,2,card
T000717,MP00149,03-gru-2024,S01,Plumbing,746.14,5,cash
T000718,MP00149,06-gru-2024,S08,Building Materials,389.89,12,card
T000719,MP00149,24-gru-2024,S08,Building Materials,293.33,2,cash
T000720,MP00150,21-mar-2022,S02,Garden,177.51,1,online
T000721,MP00150,27-kwi-2022,S10,Paint,227.18,2,card
T000722,MP00150,20-paź-2023,S08,Garden,393.52,3,card
T000723,MP00150,19-kwi-2024,S08,Garden,190.84,4,card
T000724,MP00150,31-sie-2024,S08,Garden,175.35,1,card
T000725,MP00150,03-lis-2024,S08,Garden,148.62,1,mobile
T000726,MP00151,31-sie-2024,S08,Flooring,698.2,9,card
T000727,MP00151,05-wrz-2024,S03,Lighting,213.74,1,mobile
T000728,MP00151,01-paź-2024,S06,Lighting,454.89,6,cash
T000729,MP00151,08-paź-2024,S06,Paint,926.34,20,mobile
T000730,MP00151,03-gru-2024,S06,Flooring,62.62,1,card
T000731,MP00151,07-gru-2024,S06,Paint,453.46,5,online
T000732,MP00151,19-gru-2024,S11,Paint,621.0,10,online
T000733,MP00151,20-gru-2024,S06,Flooring,199.87,2,card
T000734,MP00151,03-sty-2025,S06,Flooring,164.16,1,online
T000735,MP00152,05-cze-2023,S05,Building Materials,101.58,1,cash
T000736,MP00152,12-sie-2023,S09,Plumbing,1050.79,14,card
T000737,MP00152,24-sie-2023,S12,Paint,531.61,6,online
T000738,MP00152,06-paź-2023,S05,Flooring,949.53,20,mobile
T000739,MP00152,29-lis-2023,S05,Garden,354.0,7,mobile
T000740,MP00152,18-gru-2023,S05,Paint,445.57,6,card
T000741,MP00152,27-gru-2023,S05,Garden,543.56,4,card
T000742,MP00152,10-sty-2024,S05,Flooring,552.12,5,online
T000743,MP00152,16-cze-2024,S05,Plumbing,346.94,2,mobile
T000744,MP00152,19-lip-2024,S05,Garden,929.05,15,online
T000745,MP00152,24-lip-2024,S01,Garden,102.31,1,card
T000746,MP00152,28-sie-2024,S05,Paint,905.57,6,card
T000747,MP00152,24-paź-2024,S05,Paint,87.9,1,mobile
T000748,MP00152,03-lis-2024,S05,Flooring,1076.14,14,mobile
T000749,MP00152,06-gru-2024,S05,Building Materials,72.97,1,card
T000750,MP00152,14-sty-2025,S05,Paint,393.21,2,online
T000751,MP00153,03-paź-2024,S06,Lighting,39.67,1,card
T000752,MP00154,10-mar-2023,S03,Flooring,147.35,2,mobile
T000753,MP00154,29-kwi-2023,S02,Plumbing,296.41,3,card
T000754,MP00154,29-wrz-2023,S06,Electrical,557.85,5,card
T000755,MP00154,10-mar-2024,S03,Flooring,368.17,2,card
T000756,MP00154,02-kwi-2024,S02,Electrical,145.63,1,card
T000757,MP00154,27-kwi-2024,S03,Plumbing,202.06,2,card
T000758,MP00154,26-gru-2024,S03,Lighting,713.02,9,card
T000759,MP00155,15-cze-2023,S08,Paint,196.58,2,card
T000760,MP00155,03-lis-2023,S09,Electrical,250.42,4,cash
T000761,MP00155,23-lis-2023,S08,Tools,189.14,1,online
T000762,MP00155,15-lut-2024,S08,Tools,1276.37,20,online
T000763,MP00155,06-maj-2024,S08,Building Materials,944.66,20,card
T000764,MP00155,07-maj-2024,S08,Flooring,191.69,1,online
T000765,MP00155,14-lip-2024,S08,Electrical,568.26,10,card
T000766,MP00155,23-paź-2024,S08,Electrical,364.06,2,card
T000767,MP00155,01-lis-2024,S08,Flooring,209.85,4,card
T000768,MP00155,05-sty-2025,S09,Electrical,328.64,2,card
T000769,MP00156,16-lut-2024,S09,Tools,340.05,5,online
T000770,MP00156,20-lut-2024,S09,Garden,408.73,6,card
T000771,MP00156,10-kwi-2024,S09,Tools,384.22,2,card
T000772,MP00156,27-kwi-2024,S09,Plumbing,593.32,16,online
T000773,MP00156,29-gru-2024,S09,Plumbing,254.25,4,card
T000774,MP00157,22-cze-2022,S09,Electrical,839.91,6,cash
T000775,MP00157,22-lip-2022,S09,Electrical,252.68,5,card
T000776,MP00157,31-lip-2022,S09,Plumbing,151.46,1,mobile
T000777,MP00157,02-wrz-2022,S09,Electrical,378.95,5,online
T000778,MP00157,24-lut-2023,S09,Plumbing,738.68,11,card
T000779,MP00157,12-cze-2023,S11,Electrical,825.46,11,mobile
T000780,MP00157,14-lip-2023,S09,Plumbing,579.34,7,card
T000781,MP00157,10-paź-2023,S04,Garden,428.1,3,mobile
T000782,MP00157,28-gru-2023,S09,Tools,352.95,3,card
T000783,MP00157,17-lut-2024,S09,Electrical,225.48,1,mobile
T000784,MP00157,08-mar-2024,S09,Plumbing,215.12,3,card
T000785,MP00157,26-kwi-2024,S09,Electrical,220.42,3,card
T000786,MP00157,03-sty-2025,S08,Plumbing,431.49,4,card
T000787,MP00158,31-paź-2023,S02,Garden,561.19,5,cash
T000788,MP00158,17-lis-2023,S10,Paint,384.19,3,mobile
T000789,MP00158,19-gru-2023,S02,Tools,1368.42,20,card
T000790,MP00158,16-sty-2024,S03,Garden,137.92,1,mobile
T000791,MP00158,19-sty-2024,S10,Electrical,430.74,3,card
T000792,MP00158,27-maj-2024,S02,Paint,347.24,3,online
T000793,MP00158,15-cze-2024,S02,Lighting,712.33,6,card
T000794,MP00158,14-sie-2024,S02,Lighting,586.3,17,card
